2024-01-01 12:22:58,38,17
2024-01-01 12:22:59,38,58
2024-01-01 12:23:00,38,29
2024-01-01 12:23:01,38,22
2024-01-01 12:23:02,38,26
2024-01-01 12:23:03,38,33
2024-01-01 12:23:04,38,77
2024-01-01 12:23:05,38,87
2024-01-01 12:23:06,38,15
2024-01-01 12:23:07,38,94
2024-01-01 12:23:08,38,83
2024-01-01 12:23:09,38,82
2024-01-01 12:23:10,82,94
2024-01-01 12:23:11,82,17
2024-01-01 12:23:12,82,75
2024-01-01 12:23:13,82,28
2024-01-01 12:23:14,82,83
2024-01-01 12:23:15,82,71
2024-01-01 12:23:16,82,12
2024-01-01 12:23:17,82,22
2024-01-01 12:23:18,82,62
2024-01-01 12:23:19,82,89
2024-01-01 12:23:20,82,11
2024-01-01 12:23:21,82,33
2024-01-01 12:23:22,82,15
2024-01-01 12:23:23,82,52
2024-01-01 12:23:24,82,98
2024-01-01 12:23:25,82,92
2024-01-01 12:23:26,82,69
2024-01-01 12:23:27,82,58
2024-01-01 12:23:28,82,54
2024-01-01 12:23:29,82,77
2024-01-01 12:23:30,33,48
2024-01-01 12:23:31,33,37
2024-01-01 12:23:32,33,74
2024-01-01 12:23:33,33,81
2024-01-01 12:23:34,33,68
2024-01-01 12:23:35,33,19
2024-01-01 12:23:36,33,85
2024-01-01 12:23:37,33,69
2024-01-01 12:23:38,33,24
2024-01-01 12:23:39,33,57
2024-01-01 12:23:40,33,39
2024-01-01 12:23:41,33,34
2024-01-01 12:23:42,33,71
2024-01-01 12:23:43,33,31
2024-01-01 12:23:44,33,11
2024-01-01 12:23:45,33,16
2024-01-01 12:23:46,33,59
2024-01-01 12:23:47,33,28
2024-01-01 12:23:48,33,43
2024-01-01 12:23:49,33,62
2024-01-01 12:23:50,33,56
2024-01-01 12:23:51,73,24
2024-01-01 12:23:52,73,19
2024-01-01 12:23:53,73,57
2024-01-01 12:23:54,73,68
2024-01-01 12:23:55,73,33
2024-01-01 12:23:56,73,11
2024-01-01 12:23:57,73,22
2024-01-01 12:23:58,73,59
2024-01-01 12:23:59,73,69
2024-01-01 12:24:00,73,39
2024-01-01 12:24:01,73,15
2024-01-01 12:24:02,73,81
2024-01-01 12:24:03,73,37
2024-01-01 12:24:04,73,85
2024-01-01 12:24:05,73,74
2024-01-01 12:24:06,73,71
2024-01-01 12:24:07,73,43
2024-01-01 12:24:08,73,62
2024-01-01 12:24:09,73,16
2024-01-01 12:24:10,73,31
2024-01-01 12:24:11,73,48
2024-01-01 12:24:12,73,28
2024-01-01 12:24:13,85,29
2024-01-01 12:24:14,85,42
2024-01-01 12:24:15,85,94
2024-01-01 12:24:16,85,34
2024-01-01 12:24:17,85,86
2024-01-01 12:24:18,85,89
2024-01-01 12:24:19,85,26
2024-01-01 12:24:20,85,48
2024-01-01 12:24:21,85,19
2024-01-01 12:24:22,85,53
2024-01-01 12:24:23,85,18
2024-01-01 12:24:24,85,31
2024-01-01 12:24:25,85,38
2024-01-01 12:24:26,85,59
2024-01-01 12:24:27,85,52
2024-01-01 12:24:28,85,82
2024-01-01 12:24:29,85,74
2024-01-01 12:24:30,85,39
2024-01-01 12:24:31,85,87
2024-01-01 12:24:32,85,81
2024-01-01 12:24:33,85,56
2024-01-01 12:24:34,85,32
2024-01-01 12:24:35,85,47
2024-01-01 12:24:36,83,85
2024-01-01 12:24:37,83,68
2024-01-01 12:24:38,83,34
2024-01-01 12:24:39,83,59
2024-01-01 12:24:40,83,48
2024-01-01 12:24:41,83,33
2024-01-01 12:24:42,83,57
2024-01-01 12:24:43,83,37
2024-01-01 12:24:44,83,28
2024-01-01 12:24:45,83,81
2024-01-01 12:24:46,83,69
2024-01-01 12:24:47,83,19
2024-01-01 12:24:48,83,24
2024-01-01 12:24:49,83,43
2024-01-01 12:24:50,83,71
2024-01-01 12:24:51,83,75
2024-01-01 12:24:52,83,15
2024-01-01 12:24:53,83,39
2024-01-01 12:24:54,83,62
2024-01-01 12:24:55,83,73
2024-01-01 12:24:56,83,22
2024-01-01 12:24:57,83,16
2024-01-01 12:24:58,83,11
2024-01-01 12:24:59,83,31
2024-01-01 12:25:00,86,83
2024-01-01 12:25:01,86,29
2024-01-01 12:25:02,86,94
2024-01-01 12:25:03,86,89
2024-01-01 12:25:04,86,54
2024-01-01 12:25:05,86,42
2024-01-01 12:25:06,86,15
2024-01-01 12:25:07,86,53
2024-01-01 12:25:08,86,18
2024-01-01 12:25:09,86,87
2024-01-01 12:25:10,86,82
2024-01-01 12:25:11,86,47
2024-01-01 12:25:12,86,73
2024-01-01 12:25:13,86,38
2024-01-01 12:25:14,86,12
2024-01-01 12:25:15,86,26
2024-01-01 12:25:16,86,17
2024-01-01 12:25:17,86,52
2024-01-01 12:25:18,86,92
2024-01-01 12:25:19,86,22
2024-01-01 12:25:20,86,58
2024-01-01 12:25:21,86,98
2024-01-01 12:25:22,86,77
2024-01-01 12:25:23,86,13
2024-01-01 12:25:24,32,58
2024-01-01 12:25:25,32,15
2024-01-01 12:25:26,32,38
2024-01-01 12:25:27,32,29
2024-01-01 12:25:28,32,98
2024-01-01 12:25:29,32,82
2024-01-01 12:25:30,32,53
2024-01-01 12:25:31,32,26
2024-01-01 12:25:32,32,86
2024-01-01 12:25:33,32,92
2024-01-01 12:25:34,32,17
2024-01-01 12:25:35,32,83
2024-01-01 12:25:36,32,13
2024-01-01 12:25:37,32,54
2024-01-01 12:25:38,32,47
2024-01-01 12:25:39,32,52
2024-01-01 12:25:40,32,94
2024-01-01 12:25:41,32,87
2024-01-01 12:25:42,32,73
2024-01-01 12:25:43,32,18
2024-01-01 12:25:44,32,42
2024-01-01 12:25:45,32,12
2024-01-01 12:25:46,32,89
2024-01-01 12:25:47,32,77
2024-01-01 12:25:48,48,94
2024-01-01 12:25:49,48,12
2024-01-01 12:25:50,48,77
2024-01-01 12:25:51,48,47
2024-01-01 12:25:52,48,54
2024-01-01 12:25:53,48,87
2024-01-01 12:25:54,48,86
2024-01-01 12:25:55,48,42
2024-01-01 12:25:56,48,56
2024-01-01 12:25:57,48,53
2024-01-01 12:25:58,48,52
2024-01-01 12:25:59,48,89
2024-01-01 12:26:00,48,92
2024-01-01 12:26:01,48,82
2024-01-01 12:26:02,48,26
2024-01-01 12:26:03,48,18
2024-01-01 12:26:04,48,17
2024-01-01 12:26:05,48,32
2024-01-01 12:26:06,48,74
2024-01-01 12:26:07,48,13
2024-01-01 12:26:08,48,29
2024-01-01 12:26:09,48,58
2024-01-01 12:26:10,48,98
2024-01-01 12:26:11,48,38
2024-01-01 12:26:12,39,92
2024-01-01 12:26:13,39,32
2024-01-01 12:26:14,39,26
2024-01-01 12:26:15,39,87
2024-01-01 12:26:16,39,53
2024-01-01 12:26:17,39,42
2024-01-01 12:26:18,39,29
2024-01-01 12:26:19,39,56
2024-01-01 12:26:20,39,38
2024-01-01 12:26:21,39,52
2024-01-01 12:26:22,39,18
2024-01-01 12:26:23,39,81
2024-01-01 12:26:24,39,77
2024-01-01 12:26:25,39,86
2024-01-01 12:26:26,39,48
2024-01-01 12:26:27,39,89
2024-01-01 12:26:28,39,54
2024-01-01 12:26:29,39,74
2024-01-01 12:26:30,39,94
2024-01-01 12:26:31,39,47
2024-01-01 12:26:32,39,24
2024-01-01 12:26:33,39,34
2024-01-01 12:26:34,39,82
2024-01-01 12:26:35,39,19
2024-01-01 12:26:36,98,59
2024-01-01 12:26:37,98,62
2024-01-01 12:26:38,98,68
2024-01-01 12:26:39,98,73
2024-01-01 12:26:40,98,16
2024-01-01 12:26:41,98,83
2024-01-01 12:26:42,98,75
2024-01-01 12:26:43,98,11
2024-01-01 12:26:44,98,13
2024-01-01 12:26:45,98,12
2024-01-01 12:26:46,98,71
2024-01-01 12:26:47,98,37
2024-01-01 12:26:48,98,28
2024-01-01 12:26:49,98,31
2024-01-01 12:26:50,98,22
2024-01-01 12:26:51,98,69
2024-01-01 12:26:52,98,39
2024-01-01 12:26:53,98,15
2024-01-01 12:26:54,98,33
2024-01-01 12:26:55,98,57
2024-01-01 12:26:56,98,43
2024-01-01 12:26:57,98,85
2024-01-01 12:26:58,98,58
2024-01-01 12:26:59,98,17
2024-01-01 12:27:00,24,48
2024-01-01 12:27:01,24,77
2024-01-01 12:27:02,24,54
2024-01-01 12:27:03,24,86
2024-01-01 12:27:04,24,74
2024-01-01 12:27:05,24,56
2024-01-01 12:27:06,24,47
2024-01-01 12:27:07,24,53
2024-01-01 12:27:08,24,42
2024-01-01 12:27:09,24,92
2024-01-01 12:27:10,24,38
2024-01-01 12:27:11,24,82
2024-01-01 12:27:12,24,87
2024-01-01 12:27:13,24,19
2024-01-01 12:27:14,24,12
2024-01-01 12:27:15,24,52
2024-01-01 12:27:16,24,98
2024-01-01 12:27:17,24,29
2024-01-01 12:27:18,24,13
2024-01-01 12:27:19,24,94
2024-01-01 12:27:20,24,18
2024-01-01 12:27:21,24,32
2024-01-01 12:27:22,24,26
2024-01-01 12:27:23,24,89
2024-01-01 12:27:24,68,81
2024-01-01 12:27:25,68,38
2024-01-01 12:27:26,68,42
2024-01-01 12:27:27,68,32
2024-01-01 12:27:28,68,19
2024-01-01 12:27:29,68,31
2024-01-01 12:27:30,68,26
2024-01-01 12:27:31,68,59
2024-01-01 12:27:32,68,34
2024-01-01 12:27:33,68,53
2024-01-01 12:27:34,68,47
2024-01-01 12:27:35,68,87
2024-01-01 12:27:36,68,82
2024-01-01 12:27:37,68,86
2024-01-01 12:27:38,68,74
2024-01-01 12:27:39,68,43
2024-01-01 12:27:40,68,48
2024-01-01 12:27:41,68,16
2024-01-01 12:27:42,68,24
2024-01-01 12:27:43,68,56
2024-01-01 12:27:44,68,39
2024-01-01 12:27:45,68,85
2024-01-01 12:27:46,68,37
2024-01-01 12:27:47,68,18
2024-01-01 12:27:48,62,56
2024-01-01 12:27:49,62,47
2024-01-01 12:27:50,62,37
2024-01-01 12:27:51,62,24
2024-01-01 12:27:52,62,26
2024-01-01 12:27:53,62,31
2024-01-01 12:27:54,62,74
2024-01-01 12:27:55,62,86
2024-01-01 12:27:56,62,42
2024-01-01 12:27:57,62,68
2024-01-01 12:27:58,62,87
2024-01-01 12:27:59,62,59
2024-01-01 12:28:00,62,85
2024-01-01 12:28:01,62,19
2024-01-01 12:28:02,62,16
2024-01-01 12:28:03,62,48
2024-01-01 12:28:04,62,81
2024-01-01 12:28:05,62,39
2024-01-01 12:28:06,62,38
2024-01-01 12:28:07,62,32
2024-01-01 12:28:08,62,18
2024-01-01 12:28:09,62,28
2024-01-01 12:28:10,62,43
2024-01-01 12:28:11,62,34
2024-01-01 12:28:12,28,85
2024-01-01 12:28:13,28,74
2024-01-01 12:28:14,28,47
2024-01-01 12:28:15,28,32
2024-01-01 12:28:16,28,16
2024-01-01 12:28:17,28,38
2024-01-01 12:28:18,28,37
2024-01-01 12:28:19,28,34
2024-01-01 12:28:20,28,18
2024-01-01 12:28:21,28,24
2024-01-01 12:28:22,28,42
2024-01-01 12:28:23,28,39
2024-01-01 12:28:24,28,43
2024-01-01 12:28:25,28,68
2024-01-01 12:28:26,28,26
2024-01-01 12:28:27,28,87
2024-01-01 12:28:28,28,31
2024-01-01 12:28:29,28,56
2024-01-01 12:28:30,28,59
2024-01-01 12:28:31,28,81
2024-01-01 12:28:32,28,53
2024-01-01 12:28:33,28,19
2024-01-01 12:28:34,28,86
2024-01-01 12:28:35,28,48
2024-01-01 12:28:36,43,85
2024-01-01 12:28:37,43,74
2024-01-01 12:28:38,43,53
2024-01-01 12:28:39,43,48
2024-01-01 12:28:40,43,26
2024-01-01 12:28:41,43,31
2024-01-01 12:28:42,43,32
2024-01-01 12:28:43,43,37
2024-01-01 12:28:44,43,39
2024-01-01 12:28:45,43,82
2024-01-01 12:28:46,43,16
2024-01-01 12:28:47,43,59
2024-01-01 12:28:48,43,87
2024-01-01 12:28:49,43,94
2024-01-01 12:28:50,43,38
2024-01-01 12:28:51,43,86
2024-01-01 12:28:52,43,81
2024-01-01 12:28:53,43,18
2024-01-01 12:28:54,43,42
2024-01-01 12:28:55,43,24
2024-01-01 12:28:56,43,34
2024-01-01 12:28:57,43,19
2024-01-01 12:28:58,43,56
2024-01-01 12:28:59,43,47
2024-01-01 12:29:00,81,82
2024-01-01 12:29:01,81,47
2024-01-01 12:29:02,81,42
2024-01-01 12:29:03,81,18
2024-01-01 12:29:04,81,92
2024-01-01 12:29:05,81,38
2024-01-01 12:29:06,81,94
2024-01-01 12:29:07,81,34
2024-01-01 12:29:08,81,53
2024-01-01 12:29:09,81,52
2024-01-01 12:29:10,81,48
2024-01-01 12:29:11,81,54
2024-01-01 12:29:12,81,19
2024-01-01 12:29:13,81,98
2024-01-01 12:29:14,81,24
2024-01-01 12:29:15,81,86
2024-01-01 12:29:16,81,26
2024-01-01 12:29:17,81,56
2024-01-01 12:29:18,81,77
2024-01-01 12:29:19,81,32
2024-01-01 12:29:20,81,74
2024-01-01 12:29:21,81,87
2024-01-01 12:29:22,81,29
2024-01-01 12:29:23,81,89
2024-01-01 12:29:24,54,16
2024-01-01 12:29:25,54,17
2024-01-01 12:29:26,54,77
2024-01-01 12:29:27,54,57
2024-01-01 12:29:28,54,85
2024-01-01 12:29:29,54,75
2024-01-01 12:29:30,54,58
2024-01-01 12:29:31,54,73
2024-01-01 12:29:32,54,83
2024-01-01 12:29:33,54,12
2024-01-01 12:29:34,54,13
2024-01-01 12:29:35,54,92
2024-01-01 12:29:36,54,15
2024-01-01 12:29:37,54,11
2024-01-01 12:29:38,54,98
2024-01-01 12:29:39,54,28
2024-01-01 12:29:40,54,62
2024-01-01 12:29:41,54,69
2024-01-01 12:29:42,54,68
2024-01-01 12:29:43,54,43
2024-01-01 12:29:44,54,71
2024-01-01 12:29:45,54,22
2024-01-01 12:29:46,54,33
2024-01-01 12:29:47,54,37
2024-01-01 12:29:48,59,31
2024-01-01 12:29:49,59,24
2024-01-01 12:29:50,59,86
2024-01-01 12:29:51,59,39
2024-01-01 12:29:52,59,87
2024-01-01 12:29:53,59,26
2024-01-01 12:29:54,59,81
2024-01-01 12:29:55,59,94
2024-01-01 12:29:56,59,34
2024-01-01 12:29:57,59,38
2024-01-01 12:29:58,59,32
2024-01-01 12:29:59,59,48
2024-01-01 12:30:00,59,42
2024-01-01 12:30:01,59,89
2024-01-01 12:30:02,59,19
2024-01-01 12:30:03,59,82
2024-01-01 12:30:04,59,56
2024-01-01 12:30:05,59,74
2024-01-01 12:30:06,59,47
2024-01-01 12:30:07,59,18
2024-01-01 12:30:08,59,53
2024-01-01 12:30:09,59,29
2024-01-01 12:30:10,59,52
2024-01-01 12:30:11,59,54
2024-01-01 12:30:12,12,16
2024-01-01 12:30:13,12,34
2024-01-01 12:30:14,12,68
2024-01-01 12:30:15,12,73
2024-01-01 12:30:16,12,39
2024-01-01 12:30:17,12,31
2024-01-01 12:30:18,12,11
2024-01-01 12:30:19,12,58
2024-01-01 12:30:20,12,28
2024-01-01 12:30:21,12,71
2024-01-01 12:30:22,12,81
2024-01-01 12:30:23,12,33
2024-01-01 12:30:24,12,59
2024-01-01 12:30:25,12,22
2024-01-01 12:30:26,12,83
2024-01-01 12:30:27,12,75
2024-01-01 12:30:28,12,17
2024-01-01 12:30:29,12,15
2024-01-01 12:30:30,12,57
2024-01-01 12:30:31,12,69
2024-01-01 12:30:32,12,43
2024-01-01 12:30:33,12,62
2024-01-01 12:30:34,12,37
2024-01-01 12:30:35,12,85
2024-01-01 12:30:36,11,42
2024-01-01 12:30:37,11,48
2024-01-01 12:30:38,11,38
2024-01-01 12:30:39,11,18
2024-01-01 12:30:40,11,74
2024-01-01 12:30:41,11,34
2024-01-01 12:30:42,11,81
2024-01-01 12:30:43,11,24
2024-01-01 12:30:44,11,47
2024-01-01 12:30:45,11,16
2024-01-01 12:30:46,11,56
2024-01-01 12:30:47,11,68
2024-01-01 12:30:48,11,57
2024-01-01 12:30:49,11,37
2024-01-01 12:30:50,11,32
2024-01-01 12:30:51,11,43
2024-01-01 12:30:52,11,39
2024-01-01 12:30:53,11,86
2024-01-01 12:30:54,11,59
2024-01-01 12:30:55,11,28
2024-01-01 12:30:56,11,62
2024-01-01 12:30:57,11,19
2024-01-01 12:30:58,11,31
2024-01-01 12:30:59,11,85
2024-01-01 12:31:00,92,58
2024-01-01 12:31:01,92,28
2024-01-01 12:31:02,92,12
2024-01-01 12:31:03,92,73
2024-01-01 12:31:04,92,68
2024-01-01 12:31:05,92,75
2024-01-01 12:31:06,92,71
2024-01-01 12:31:07,92,33
2024-01-01 12:31:08,92,16
2024-01-01 12:31:09,92,69
2024-01-01 12:31:10,92,17
2024-01-01 12:31:11,92,83
2024-01-01 12:31:12,92,11
2024-01-01 12:31:13,92,62
2024-01-01 12:31:14,92,37
2024-01-01 12:31:15,92,43
2024-01-01 12:31:16,92,59
2024-01-01 12:31:17,92,98
2024-01-01 12:31:18,92,15
2024-01-01 12:31:19,92,85
2024-01-01 12:31:20,92,13
2024-01-01 12:31:21,92,57
2024-01-01 12:31:22,92,22
2024-01-01 12:31:23,92,77
2024-01-01 12:31:24,52,54
2024-01-01 12:31:25,52,13
2024-01-01 12:31:26,52,12
2024-01-01 12:31:27,52,75
2024-01-01 12:31:28,52,29
2024-01-01 12:31:29,52,37
2024-01-01 12:31:30,52,43
2024-01-01 12:31:31,52,92
2024-01-01 12:31:32,52,73
2024-01-01 12:31:33,52,11
2024-01-01 12:31:34,52,15
2024-01-01 12:31:35,52,62
2024-01-01 12:31:36,52,69
2024-01-01 12:31:37,52,22
2024-01-01 12:31:38,52,28
2024-01-01 12:31:39,52,77
2024-01-01 12:31:40,52,83
2024-01-01 12:31:41,52,57
2024-01-01 12:31:42,52,17
2024-01-01 12:31:43,52,71
2024-01-01 12:31:44,52,58
2024-01-01 12:31:45,52,98
2024-01-01 12:31:46,52,68
2024-01-01 12:31:47,52,33
2024-01-01 12:31:48,22,69
2024-01-01 12:31:49,22,48
2024-01-01 12:31:50,22,57
2024-01-01 12:31:51,22,43
2024-01-01 12:31:52,22,33
2024-01-01 12:31:53,22,16
2024-01-01 12:31:54,22,56
2024-01-01 12:31:55,22,74
2024-01-01 12:31:56,22,68
2024-01-01 12:31:57,22,81
2024-01-01 12:31:58,22,59
2024-01-01 12:31:59,22,37
2024-01-01 12:32:00,22,31
2024-01-01 12:32:01,22,71
2024-01-01 12:32:02,22,32
2024-01-01 12:32:03,22,24
2024-01-01 12:32:04,22,75
2024-01-01 12:32:05,22,85
2024-01-01 12:32:06,22,39
2024-01-01 12:32:07,22,34
2024-01-01 12:32:08,22,62
2024-01-01 12:32:09,22,19
2024-01-01 12:32:10,22,11
2024-01-01 12:32:11,22,28
2024-01-01 12:32:12,37,89
2024-01-01 12:32:13,37,39
2024-01-01 12:32:14,37,48
2024-01-01 12:32:15,37,86
2024-01-01 12:32:16,37,59
2024-01-01 12:32:17,37,19
2024-01-01 12:32:18,37,74
2024-01-01 12:32:19,37,53
2024-01-01 12:32:20,37,16
2024-01-01 12:32:21,37,26
2024-01-01 12:32:22,37,82
2024-01-01 12:32:23,37,85
2024-01-01 12:32:24,37,81
2024-01-01 12:32:25,37,24
2024-01-01 12:32:26,37,31
2024-01-01 12:32:27,37,56
2024-01-01 12:32:28,37,42
2024-01-01 12:32:29,37,87
2024-01-01 12:32:30,37,94
2024-01-01 12:32:31,37,18
2024-01-01 12:32:32,37,38
2024-01-01 12:32:33,37,34
2024-01-01 12:32:34,37,47
2024-01-01 12:32:35,37,32
2024-01-01 12:32:36,77,16
2024-01-01 12:32:37,77,59
2024-01-01 12:32:38,77,33
2024-01-01 12:32:39,77,31
2024-01-01 12:32:40,77,22
2024-01-01 12:32:41,77,98
2024-01-01 12:32:42,77,11
2024-01-01 12:32:43,77,13
2024-01-01 12:32:44,77,12
2024-01-01 12:32:45,77,85
2024-01-01 12:32:46,77,75
2024-01-01 12:32:47,77,17
2024-01-01 12:32:48,77,68
2024-01-01 12:32:49,77,57
2024-01-01 12:32:50,77,83
2024-01-01 12:32:51,77,71
2024-01-01 12:32:52,77,15
2024-01-01 12:32:53,77,28
2024-01-01 12:32:54,77,62
2024-01-01 12:32:55,77,37
2024-01-01 12:32:56,77,73
2024-01-01 12:32:57,77,43
2024-01-01 12:32:58,77,58
2024-01-01 12:32:59,77,69
2024-01-01 12:33:00,58,75
2024-01-01 12:33:01,58,19
2024-01-01 12:33:02,58,81
2024-01-01 12:33:03,58,11
2024-01-01 12:33:04,58,37
2024-01-01 12:33:05,58,43
2024-01-01 12:33:06,58,68
2024-01-01 12:33:07,58,71
2024-01-01 12:33:08,58,31
2024-01-01 12:33:09,58,28
2024-01-01 12:33:10,58,62
2024-01-01 12:33:11,58,34
2024-01-01 12:33:12,58,16
2024-01-01 12:33:13,58,69
2024-01-01 12:33:14,58,33
2024-01-01 12:33:15,58,57
2024-01-01 12:33:16,58,85
2024-01-01 12:33:17,58,83
2024-01-01 12:33:18,58,73
2024-01-01 12:33:19,58,39
2024-01-01 12:33:20,58,59
2024-01-01 12:33:21,58,24
2024-01-01 12:33:22,58,15
2024-01-01 12:33:23,58,22
2024-01-01 12:33:24,94,28
2024-01-01 12:33:25,94,52
2024-01-01 12:33:26,94,69
2024-01-01 12:33:27,94,54
2024-01-01 12:33:28,94,11
2024-01-01 12:33:29,94,33
2024-01-01 12:33:30,94,29
2024-01-01 12:33:31,94,83
2024-01-01 12:33:32,94,71
2024-01-01 12:33:33,94,92
2024-01-01 12:33:34,94,58
2024-01-01 12:33:35,94,75
2024-01-01 12:33:36,94,73
2024-01-01 12:33:37,94,17
2024-01-01 12:33:38,94,98
2024-01-01 12:33:39,94,57
2024-01-01 12:33:40,94,12
2024-01-01 12:33:41,94,22
2024-01-01 12:33:42,94,62
